ExciseTaxNbr,Month,Day,Year,SalePrice,PropertyType,PropertyClass,PrincipalUse,SaleInstrument,SaleReason,AFHistoricProperty
1964508,05,01,2003,800,3,8,7,26,0,N
1199672,07,05,1991,275000,3,8,0,2,1,N
2362868,09,05,2008,284000,2,3,2,3,1,N
2208355,05,08,2006,383950,3,8,6,3,1,N
729542,07,06,1983,0,3,8,0,15,9, 
2673487,06,11,2014,321786,2,8,6,3,1,N
2938969,06,15,2018,0,3,3,2,3,16,N
2938969,06,15,2018,0,3,3,2,3,16,N
1296118,03,26,1990,0,3,8,0,15,18,N
1186075,04,25,1991,33500,3,8,0,2,1,N
2941726,07,06,2018,900000,3,8,6,3,1,N
1498727,07,22,1996,229900,2,3,2,3,1,N
1612965,05,13,1998,339950,2,3,2,3,1,N
2481794,03,10,2011,0,3,8,6,15,10,N
2008188,12,15,2003,352000,3,8,6,3,1,N
2798994,05,24,2016,215000,3,3,2,3,1,N
1411449,12,20,1994,338000,3,8,6,2,1,N
847698,10,09,1985,0,1,8,0,15,4, 
847698,10,09,1985,0,1,8,0,15,4, 
847698,10,09,1985,0,1,8,0,15,4, 
847698,10,09,1985,0,1,8,0,15,4, 
847698,10,09,1985,0,1,8,0,15,4, 
847698,10,09,1985,0,1,8,0,15,4, 
847698,10,09,1985,0,1,8,0,15,4, 
2297930,07,09,2007,793200,3,8,6,3,1,N
1727132,12,14,1999,0,3,8,6,15,10,N
1699368,07,16,1999,471554,2,8,6,3,1, 
2310761,09,12,2007,293900,2,3,2,3,1,N
2974331,02,14,2019,785000,11,8,6,3,1,N
2091970,12,07,2004,237500,2,8,6,3,1,N
1797623,01,17,2001,500000,3,2,11,3,5,N
2080812,10,27,2004,256000,2,8,6,3,1,N
2502788,07,22,2011,95000,3,3,2,3,1,N
2355940,04,24,2008,0,2,8,6,15,1,N
2301440,07,19,2007,407999,3,8,6,3,1,N
1900939,07,22,2002,125000,3,3,2,3,1,N
1163427,10,31,1990,0,3,8,0,15,9,N
2517074,09,22,2011,0,3,8,6,15,10,N
2383479,03,10,2009,3688826,2,3,2,3,1,N
819656,04,15,1985,22300,3,8,0,2,1, 
1254503,06,17,1992,156500,3,8,0,2,1,N
1570738,09,15,1996,0,1,7,6,15,11,N
1928838,12,06,2002,0,3,3,6,15,18,N
2916833,02,23,2018,0,3,8,6,15,18,N
877330,05,13,1986,105000,3,8,0,2,1,N
1837827,08,08,2001,0,3,8,6,15,11,N
2300636,07,24,2007,0,3,2,11,27,18,N
2300636,07,24,2007,0,3,2,11,27,18,N
2300636,07,24,2007,0,3,2,11,27,18,N
2592488,02,28,2013,0,3,8,6,15,18,N
2127438,05,27,2005,0,3,8,6,15,10,N
1739247,02,29,2000,25000,1,7,6,3,1,N
1867804,02,01,2002,80694,3,8,6,15,14,N
2298972,07,11,2007,355000,3,8,6,3,1,N
1277343,11,03,1992,270000,3,8,6,2,1,N
3067639,08,25,2020,0,11,8,6,2,18,N
1444511,08,18,1995,96750,3,8,6,15,14,N
1920820,11,05,2002,303000,3,8,6,3,1,N
2150888,08,22,2005,0,3,8,6,15,10,N
1368025,04,02,1994,0,1,7,0,15,9,N
2482101,03,11,2011,0,3,8,6,3,18,N
1500855,08,12,1996,369000,3,8,6,3,1,N
1639854,09,21,1998,97500,3,3,2,3,1,N
2110160,03,21,2005,395000,3,8,6,3,1,N
2111494,03,29,2005,127500,3,3,2,3,1,N
1909873,09,06,2002,0,3,3,2,15,18,N
1350143,12,09,1993,430172,3,2,0,2,1,N
1535061,03,20,1997,397000,3,8,6,3,1,N
1299078,02,26,1993,0,3,8,0,15,18,N
2319590,11,06,2007,0,3,2,7,15,18,N
1491271,06,07,1996,169950,3,8,6,3,1,N
2452132,07,26,2010,699000,3,8,6,3,1,N
2346524,05,10,2008,350000,3,8,6,3,1,N
1683054,04,19,1999,25000,3,8,6,15,14,N
3030341,01,15,2020,0,3,8,6,15,18,N
1707747,08,25,1999,529000,2,8,6,3,1,N
1848519,10,22,2001,525000,3,8,6,3,1,N
2127563,05,23,2005,0,2,3,2,15,10,N
2760612,10,07,2015,208000,3,3,2,3,1,N
1860304,09,21,2001,0,3,8,6,15,14,N
1470905,02,20,1996,92200,3,8,6,3,1,N
1376483,05,24,1994,0,3,8,6,15,9,N
2005113,11,04,2003,0,3,8,6,15,18,N
2384358,10,03,2008,0,3,3,2,15,12,N
1813471,04,23,2001,199000,3,8,6,3,1,N
1337820,10,12,1993,234000,3,8,0,2,1,N
1398619,09,22,1994,1000,1,2,0,2,0,N
1862687,01,08,2002,0,3,8,6,15,10,N
2140656,07,20,2005,485000,3,8,6,3,1,N
2713883,02,05,2015,219950,3,8,6,3,1,N
1760659,06,21,2000,161950,3,3,2,3,1,N
1684784,05,11,1999,110000,3,8,6,2,1,N
1705726,08,20,1999,149900,2,3,2,3,1,N
2167906,11,02,2005,0,3,3,2,15,1,N
2259778,01,02,2007,670000,3,8,6,3,1,N
1591573,12,11,1997,0,3,3,2,15,18,N
1814372,04,19,2001,277000,3,2,6,3,1,N
2295776,06,29,2007,325000,3,3,2,3,1,N
2026059,02,23,2004,0,3,8,6,15,11,N
2714162,02,12,2015,45000,1,7,6,3,1,N
777089,04,16,1984,0,1,7,6,2,1, 
2067689,08,31,2004,200000,1,7,6,10,1,N
2374790,12,05,2008,333333,2,8,6,3,1,N
2543232,05,08,2012,56500,3,8,6,3,1, 
2087387,11,30,2004,146000,3,3,2,3,1,N
2815207,08,02,2016,940000,11,8,6,3,1, 
2947886,08,15,2018,1000000,3,8,6,3,1,N
1543451,05,08,1997,135950,3,8,6,3,1,N
2894582,10,03,2017,3192,1,7,6,27,18,N
1779022,09,27,2000,195000,3,8,6,3,1,N
2828770,10,07,2016,208888,11,7,6,3,1, 
2610069,06,04,2013,200000,3,3,2,3,1,N
1564037,08,21,1997,0,3,8,6,15,13,N
1794364,12,27,2000,0,3,8,6,15,13,N
2021008,02,23,2004,0,3,8,6,15,10,N
2480930,02,16,2011,580000,3,8,6,4,5,N
1574985,09,12,1997,0,1,7,6,3,18,N
1726310,12,07,1999,152000,3,8,6,3,4,N
1726310,12,07,1999,152000,3,8,6,3,4,N
2204787,04,21,2006,0,3,8,6,15,13,N
2550167,06,15,2012,0,3,3,2,15,10,N
2076873,10,06,2004,447950,2,8,6,3,1,N
1400529,10,17,1994,78000,3,8,6,2,1,N
2414289,10,05,2009,0,1,7,6,15,18,N
2145413,08,05,2005,0,3,8,6,15,10,N
927741,02,19,1987,65500,3,8,0,2,1,N
3092863,12,09,2020,0,11,8,6,15,18,N
1713616,09,28,1999,270000,3,8,6,3,14,N
1232014,02,24,1992,71000,3,8,6,2,1,N
1843881,09,20,2001,0,3,8,6,15,18,N
2498927,06,28,2011,649000,2,8,6,3,1,N
1680799,04,22,1999,0,3,8,6,15,13,N
2183742,01,23,2006,432950,3,8,6,3,1,N
1946346,03,18,2003,298000,3,8,6,3,1,N
2503301,05,18,2011,165000,3,8,6,3,18, 
1283255,12,10,1992,0,3,8,0,15,2,N
2790519,04,11,2016,310000,3,8,6,3,1,N
1101484,11,29,1989,2300,1,7,0,15,1,N
2594160,03,05,2013,985000,3,3,2,3,1,N
2276927,04,02,2007,395500,3,8,6,3,1,N
2608840,05,20,2013,955000,3,8,6,18,4, 
1322380,07,29,1993,0,1,7,0,15,18,N
1917880,10,22,2002,210610,0,3,2,3,1,N
1414091,01,20,1995,145000,1,7,0,2,1,N
1414091,01,20,1995,145000,1,7,0,2,1,N
1246678,04,06,1992,0,3,8,0,15,9,N
2261435,01,18,2007,324000,3,8,6,3,1,N
1569959,09,29,1997,289900,3,8,6,3,1,N
1971740,06,25,2003,325000,2,8,6,3,1,N
1515477,09,25,1996,0,3,2,11,15,18,N
2330405,01,03,2008,122518,3,8,6,15,1,N
2068967,09,01,2004,1284000,2,3,2,3,1,N
2773765,12,15,2015,0,3,8,6,15,1,N
2422595,12,08,2009,0,3,8,6,18,4,N
2721835,03,28,2015,245520,3,3,2,3,8,N
1711673,09,11,1999,0,3,8,6,15,18,N
1425955,04,24,1995,128000,2,3,2,2,1,N
3006338,08,03,2019,0,11,8,6,15,1,N
2836036,11,17,2016,0,1,7,6,15,5,N
2471749,06,09,2010,0,3,2,11,4,16,N
1815239,04,25,2001,0,3,8,6,15,18,N
1698569,07,12,1999,95000,3,3,2,3,1,N
3105108,03,10,2021,3570000,14,3,2,3,1,N
2433645,03,17,2010,435000,3,8,6,3,1,N
1337831,10,20,1993,45000,3,8,0,2,9,N
2934485,05,29,2018,750000,3,8,6,3,1,N
1828832,06,12,2001,163000,3,8,6,3,8,N
1871267,02,27,2002,137000,3,8,6,3,1,N
1982772,08,12,2003,100000,3,3,2,3,1,N
3063066,08,11,2020,1217000,11,8,6,2,1,N
2008991,12,10,2003,0,3,6,7,15,18,N
2778514,06,23,2015,0,3,8,6,15,19,N
2909528,12,07,2017,0,3,8,6,15,18,N
1942141,02,25,2003,192000,3,7,6,3,1,N
1387388,07,26,1994,110000,3,8,6,2,1,N
2232689,08,23,2006,0,3,8,6,15,10,N
1407276,11,24,1994,68476,3,8,0,15,9,N
1215347,10,29,1991,110000,3,8,0,2,1,N
1229043,01,31,1992,250000,3,8,0,10,1,N
1619999,06,11,1998,54068,3,8,6,15,14,N
2288369,05,29,2007,0,3,3,2,15,10,N
2343684,04,29,2008,405000,3,8,6,3,1,N
1910022,09,10,2002,0,3,8,6,15,10,N
2612318,06,07,2013,0,3,2,7,15,18,N
2612318,06,07,2013,0,3,2,7,15,18,N
2612318,06,07,2013,0,3,2,7,15,18,N
2612318,06,07,2013,0,3,2,7,15,18,N
1928861,12,19,2002,260000,3,0,6,3,1,N
2823980,09,14,2016,887500,11,8,6,3,1, 
2501184,06,30,2011,586000,3,8,6,15,14,N
2262338,01,24,2007,0,3,8,6,15,18,N
1539684,04,18,1997,97990,3,3,2,3,1,N
3042325,01,30,2020,0,11,8,6,2,18,N
2613485,06,21,2013,362000,3,3,2,3,1,N
3079963,10,27,2020,654950,3,8,6,3,1,N
2082481,11,01,2004,0,3,8,6,15,13,N
2799361,05,27,2016,760000,3,8,6,22,18,N
1323859,08,03,1993,122000,3,8,0,2,1,N
2634818,09,27,2013,0,3,8,6,15,5,N
1416980,02,15,1995,0,3,8,6,15,9,N
1281008,11,11,1992,54950,0,0,0,0,0, 
1185087,04,04,1991,0,3,3,7,15,9,N
1185087,04,04,1991,0,3,3,7,15,9,N
2592789,03,04,2013,869000,3,8,6,3,1, 
2187156,02,09,2006,642000,3,8,6,3,1,N
1848447,10,18,2001,196500,3,8,6,3,1,N
1944132,03,06,2003,475000,3,8,6,3,1,N
2470478,12,09,2010,0,3,8,6,15,14,N
1950079,04,02,2003,0,3,2,11,15,13,N
1413405,01,13,1995,0,3,2,7,15,9,N
2488447,04,18,2011,0,3,8,6,15,10,N
2656230,02,27,2014,445000,3,3,2,3,1,N
1536824,03,31,1997,188500,3,8,6,3,1,N
2626888,08,23,2013,1236000,3,8,6,3,1,N
2272050,03,12,2007,215000,3,8,6,3,1,N
2725989,04,24,2015,427000,3,8,6,3,1,N
1059382,04,28,1989,78000,1,7,0,2,1,N
2477585,01,26,2011,600000,3,8,6,3,1,N
2380592,02,19,2009,590000,2,3,2,3,1,N
1450837,09,08,1995,0,4,9,6,15,5,N
906531,10,24,1986,122500,2,8,0,2,1,N
2287809,05,18,2007,0,3,8,6,15,13,N
3058158,06,25,2020,895000,11,8,6,2,1,N
2888957,08,30,2017,619000,3,3,2,3,1,N
2173621,12,02,2005,459000,3,8,6,3,1,N
1561761,08,12,1997,0,0,0,0,15,5,N
2182461,01,19,2006,390000,3,8,6,3,1,N
2194859,03,02,2006,164990,2,3,2,3,1,N
1644905,10,14,1998,135000,3,8,6,3,1,N
1701899,07,29,1999,112500,3,3,2,3,1,N
1549061,06,12,1997,1075000,1,0,0,3,1,N
1447391,09,08,1995,132000,3,8,6,3,1,N
1021128,09,08,1988,177500,3,3,0,2,1,N
2206639,05,03,2006,620000,3,8,6,3,1,N
3005327,08,12,2019,0,11,8,6,3,1,N
2001149,10,29,2003,0,3,8,6,4,8,N
2953586,09,07,2018,815000,11,8,6,3,1,N
1870290,02,20,2002,0,3,8,6,15,13,N
1601095,03,23,1998,132900,2,3,2,3,1,N
3018239,10,15,2019,727700,2,8,6,3,1,N
1469532,02,06,1996,0,3,8,6,15,11,N
1861236,12,10,2001,0,3,8,6,15,18,N
1859054,12,04,2001,0,3,8,6,15,13,N
1493347,06,25,1996,207500,3,8,6,3,1,N
2166617,10,30,2005,0,2,8,6,15,10,N
2329456,12,20,2007,0,3,8,6,15,13,N
1984230,08,20,2003,174000,3,3,6,3,1,N
1745800,04,05,2000,0,3,8,6,15,13,N
1469364,01,06,1996,0,3,8,6,15,11,N
2309681,09,04,2007,0,3,8,6,15,18,N
2091052,12,14,2004,0,3,8,6,15,10,N
2498621,06,29,2011,487500,3,8,6,24,8,N
2767389,11,16,2015,349900,3,8,6,3,1,N
2192998,03,10,2006,346000,3,8,6,3,1,N
2573173,11,02,2012,220000,3,8,6,3,1,0
2135058,06,09,2005,370000,3,8,6,3,1,N
1366145,03,22,1994,249990,3,8,0,2,1,N
1776038,08,23,2000,0,3,8,6,3,5,N
1636937,04,01,1998,0,3,8,6,15,11,N
2578614,11,28,2012,364990,2,8,6,3,1, 
2960833,11,02,2018,1139950,11,8,6,3,1,N
2257818,12,21,2006,0,3,8,6,3,14,N
3075255,10,01,2020,0,11,8,6,15,18,N
1599588,03,13,1998,312000,3,0,0,3,1,N
2328280,12,31,2007,0,3,8,6,18,5,N
1694815,06,22,1999,186000,3,8,6,3,1,N
1269402,09,14,1992,0,3,7,0,15,18,N
722546,05,20,1983,75000,3,8,0,2,1, 
2668508,05,12,2014,301500,3,8,6,3,1,N
1640875,09,03,1998,225000,3,8,6,3,1,N
1563976,07,04,1994,0,0,3,2,15,14,N
2144892,07,14,2005,570000,3,8,6,3,1,N
2023569,02,25,2004,0,3,8,6,15,11,N
2010083,12,22,2003,259912,2,8,6,3,1,N
2408910,09,01,2009,0,3,8,6,15,10,N
2505186,08,09,2011,0,3,8,6,18,4,N
1425011,04,14,1995,119950,3,8,6,2,1,N
2210584,05,24,2006,670000,3,8,6,3,1,N
3047457,04,22,2020,0,11,8,6,2,8,N
1438166,07,13,1995,0,3,8,6,15,14,N
1578340,11,13,1997,145000,3,0,0,3,1,N
1397107,09,20,1994,128000,3,8,0,2,1,N
1941524,01,30,2003,0,3,8,6,15,11,N
1569289,09,24,1997,188500,3,8,6,3,1,N
2552838,07,06,2012,789000,3,8,6,3,1,N
2303712,08,06,2007,342500,3,8,6,3,1,N
1984454,03,21,1994,0,3,8,6,3,16,N
2954490,09,04,2018,199875,4,7,6,3,1,N
2954490,09,04,2018,199875,4,7,6,3,1,N
2954490,09,04,2018,199875,4,7,6,3,1,N
2954490,09,04,2018,199875,4,7,6,3,1,N
2206891,05,10,2006,356000,3,3,2,3,1,N
1428709,05,15,1995,95000,3,3,2,2,1,N
2135181,06,22,2005,431200,3,8,6,3,1,N
2937178,06,13,2018,775000,3,8,6,3,1,N
1632678,08,10,1998,2000,0,0,0,0,0, 
1555086,07,09,1997,415000,3,8,0,3,1,N
2944156,07,23,2018,316000,11,8,6,3,1,N
1358066,02,03,1994,0,1,8,0,15,18,N
1242524,04,03,1992,8995,0,0,0,0,0, 
2886975,08,29,2017,708000,3,8,6,3,1,N
2201491,04,20,2006,337500,3,8,6,3,1,N
2404264,08,07,2009,155000,3,8,6,22,1,N
2833438,11,02,2016,725000,11,8,6,3,1, 
2140317,07,13,2005,336500,3,8,6,3,1,N
2719611,03,17,2015,558000,3,8,6,3,1,N
1530816,02,25,1997,106000,1,3,2,3,1,N
1935459,01,23,2003,204950,2,8,6,3,1,N
2421793,12,14,2009,1550000,3,8,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1669258,02,22,1999,3240000,1,7,6,3,1,N
1449078,09,18,1995,279000,3,8,6,3,1,N
2494281,05,24,2011,150000,3,8,6,3,1,N
2402233,07,14,2009,312789,2,3,2,3,1,N
1686738,04,23,1999,0,3,8,6,15,8,N
2014940,12,12,2003,0,1,7,6,27,18,N
1279053,11,16,1992,209000,3,8,0,2,1,N
1487196,05,21,1996,131500,3,8,6,3,1,N
1501490,08,18,1996,278000,3,8,6,3,1,N
1429834,05,22,1995,163500,3,8,6,2,1,N
2228609,08,08,2006,500000,3,8,6,3,1,N
2449143,06,28,2010,375000,3,8,6,3,1,N
2284347,05,15,2007,0,3,8,6,24,8,N
1841598,09,11,2001,0,3,8,6,2,18,N
2786412,03,11,2016,342500,3,8,6,3,12,N
2012131,12,30,2003,173000,3,3,2,3,3,N
2045046,05,28,2004,390000,3,8,6,3,1,N
2372486,11,25,2008,319000,3,8,6,3,1,N
2354671,07,10,2008,0,3,8,6,15,11,N
2356308,07,14,2008,98781,2,3,2,3,1,N
2491337,05,11,2011,0,3,8,6,15,18,N
2984764,04,24,2019,620000,14,8,6,3,1,N
2546733,06,01,2012,212000,2,8,6,3,1,N
1333652,09,27,1993,110000,3,8,0,2,1,N
3056659,06,26,2020,230000,3,3,2,3,1,N
2275584,03,30,2007,416000,3,3,2,3,1,N
1634548,08,20,1998,237379,2,3,2,3,1,N
3090942,12,23,2020,275000,91,7,6,2,1,N
2563544,03,28,2012,217316,3,8,6,2,18, 
2815124,08,03,2016,430000,11,8,6,3,1, 
2586790,01,26,2013,338500,3,8,6,3,1,N
1617890,06,08,1998,0,3,8,6,15,18,N
1711435,09,03,1999,0,3,3,6,24,8,N
3028464,12,31,2019,0,11,8,6,15,1,N
3030305,01,10,2020,0,3,8,6,15,10,N
1568016,09,17,1997,152500,3,8,6,3,1,N
2270709,03,06,2007,241340,3,3,2,3,1,N
1690899,06,10,1999,0,3,2,11,15,18,N
1690899,06,10,1999,0,3,2,11,15,18,N
1690899,06,10,1999,0,3,2,11,15,18,N
2494144,05,31,2011,0,3,3,2,22,18,N
2655606,02,26,2014,130000,3,8,6,3,1,N
3101327,02,19,2021,0,11,8,6,2,18,N
3004740,07,12,2019,0,11,8,6,15,1,N
2550276,06,19,2012,0,3,8,6,15,13,N
2460909,09,27,2010,539950,3,8,6,3,1,N
1648588,11,04,1998,450000,3,0,6,3,1,N
2020712,02,24,2004,0,3,8,6,15,18,N
2020712,02,24,2004,0,3,8,6,15,18,N
2020712,02,24,2004,0,3,8,6,15,18,N
2020712,02,24,2004,0,3,8,6,15,18,N
2020712,02,24,2004,0,3,8,6,15,18,N
2020712,02,24,2004,0,3,8,6,15,18,N
2020712,02,24,2004,0,3,8,6,15,18,N
2020712,02,24,2004,0,3,8,6,15,18,N
2569515,10,03,2012,0,3,8,6,15,13,N
807504,12,18,1984,65000,3,8,0,2,1, 
1720668,11,08,1999,189000,3,8,6,3,1,N
1005497,05,17,1988,0,3,8,0,2,16,N
2925658,04,17,2018,528000,11,8,6,3,1,N
1551667,06,25,1997,135500,3,8,6,3,1,N
1617792,05,28,1998,218000,3,8,6,3,1,N
1643294,10,09,1998,555000,3,2,11,3,1,N
1250424,05,19,1992,112000,3,8,0,2,1,N
1795123,12,28,2000,295000,3,8,6,3,1,N
2815826,08,08,2016,0,3,8,6,15,13,N
1366227,03,14,1994,149000,2,8,0,2,1,N
3003196,07,23,2019,1445000,10,8,6,3,1,N
1945888,03,14,2003,0,3,8,6,15,10,N
1318142,06,16,1993,50,3,7,0,15,18,N
1833731,07,30,2001,384000,3,8,6,3,1,N
1910231,09,10,2002,0,3,8,6,3,5,N
1423322,03,28,1995,0,3,8,6,15,18,N
2464821,10,19,2010,335000,3,8,6,3,1,N
1582131,11,14,1997,0,3,8,6,15,11,N
2036001,04,27,2004,349690,2,8,6,3,1,N
2054983,06,18,2004,1268400,3,2,7,3,1,N
2069549,09,01,2004,315000,3,8,6,3,1,N
2094344,12,31,2004,250000,3,8,6,3,1,N
1239591,04,02,1992,15400,1,7,0,2,1,N
1452323,10,12,1995,124000,3,8,6,3,0,N
2824394,09,21,2016,0,3,8,6,15,13,N
1465887,01,08,1996,0,3,8,6,15,13,N
2436160,04,08,2010,950000,3,2,7,3,1,N
2670961,04,23,2014,314950,3,3,2,3,1,N
2663723,04,16,2014,849900,2,8,6,3,1, 
1821042,05,21,2001,183000,3,8,6,15,8,N
1230463,02,03,1992,255000,3,8,0,2,1,N
2555095,05,30,2012,0,3,2,11,27,18,N
2390742,05,12,2009,221000,3,3,2,22,8,N
2390742,05,12,2009,221000,3,3,2,22,8,N
1663080,01,15,1999,210000,3,2,4,3,1,N
1232235,02,21,1992,175000,2,8,0,2,1,N
1977145,07,23,2003,0,3,3,2,15,14,N
1148069,07,24,1990,70500,3,3,0,2,1,N
1861828,01,05,2002,0,3,8,6,15,10,N
2484787,03,22,2011,0,3,8,6,22,18,N
2628797,09,03,2013,110500,3,3,2,3,1,N
1670795,02,22,1999,0,3,0,11,15,18,N
2921779,03,19,2018,561000,5,8,6,3,1,N
2937124,06,14,2018,0,1,7,6,27,1,N
2937124,06,14,2018,0,1,7,6,27,1,N
2427224,01,14,2010,332000,2,3,2,3,1,N
2957321,10,03,2018,893000,11,8,6,3,1,N
2992999,06,05,2019,1495000,11,8,6,3,1,N
2388508,04,23,2009,500000,3,8,6,3,1,N
2304013,06,22,2007,0,3,2,11,15,18,N
1939355,01,18,2003,179900,3,8,6,3,1,N
2366921,10,02,2008,1019000,3,8,6,3,1,N
2820459,09,01,2016,375000,14,3,2,3,1, 
961158,08,24,1987,87000,3,8,0,2,1,N
2760367,10,02,2015,0,1,7,6,15,18,N
1278135,11,02,1992,0,3,8,6,15,9,N
2533404,02,06,2012,215000,3,8,6,4,18,N
2414430,10,26,2009,455000,2,3,2,3,1,N
2021111,02,23,2004,284000,3,8,6,3,1,N
1257065,07,09,1992,217000,3,8,0,2,1,N
1709388,09,03,1999,105000,3,8,6,3,1,N
1257867,07,14,1992,166000,2,8,0,2,1,N
2074852,09,30,2004,346000,3,8,6,3,1,N
2709293,12,15,2014,266000,3,8,6,4,18, 
2807087,06,27,2016,430000,3,8,6,24,8,N
1193217,05,31,1991,157000,3,8,0,2,1,N
1338022,10,21,1993,0,3,8,0,15,18,N
1339409,10,22,1993,123000,3,9,0,2,1,N
1707806,08,25,1999,249950,3,8,6,3,1,N
2708413,12,17,2014,917020,2,8,6,3,1,N
1699462,07,17,1999,200000,3,0,1,3,1,N
2399482,07,10,2009,385000,3,3,2,3,1,N
1612999,05,18,1998,1489,3,8,6,15,14,N
2644974,12,06,2013,0,3,8,6,4,8,N
1963180,05,05,2003,0,3,8,6,15,10,N
1699213,07,19,1999,0,3,3,2,15,10,N
2925543,03,14,2018,10,91,7,6,3,1,N
2831369,10,24,2016,211000,11,8,6,3,1, 
1377934,05,27,1994,120000,3,8,6,2,1,N
1971734,07,08,2003,660950,2,8,6,3,1,N
2165577,10,20,2005,358000,3,3,2,3,1,N
2369704,10,29,2008,959900,2,8,6,3,1,N
1871483,02,21,2002,432000,3,8,6,3,1,N
2985056,04,18,2019,471000,3,3,2,3,1,N
2057789,07,16,2004,236000,3,3,2,3,1,N
1371091,04,14,1994,46500,1,7,6,2,1,N
1825676,06,14,2001,0,1,8,6,15,11,N
2572980,10,17,2012,0,3,8,6,15,18,N
1945668,03,14,2003,510000,2,8,6,3,1,N
2305671,08,10,2007,340000,3,8,6,3,1,N
1374360,03,24,1994,0,3,2,0,15,9,N
2034978,04,16,2004,668000,3,8,6,3,1,N
1612656,12,21,1997,0,3,8,6,15,18,N
1527246,02,04,1997,187500,3,8,6,3,1,N
1443317,08,09,1995,140000,3,8,6,3,1,N
1443317,08,09,1995,140000,3,8,6,3,1,N
2471020,12,13,2010,154000,3,8,6,4,18,N
920985,01,06,1987,0,3,7,3,26,8,N
920985,01,06,1987,0,3,7,3,26,8,N
2718010,03,05,2015,625000,3,8,6,3,1,N
2238111,09,15,2006,325000,3,8,6,3,1,N
3106206,03,19,2021,715000,14,8,6,2,1,N
1992631,09,24,2003,0,3,3,2,15,5,N
2266878,02,15,2007,0,3,8,6,15,13,N
1997975,10,24,2003,0,3,8,6,15,8,N
1876174,10,12,2001,525000,3,8,6,3,1,N
2489829,05,02,2011,0,3,3,2,18,4,N
2983485,04,19,2019,990000,3,8,6,3,18,N
1407785,12,08,1994,375000,3,8,6,2,1,N
2031315,03,27,2004,10029,1,8,10,3,1,N
2660265,03,27,2014,406000,3,8,6,3,1,N
1766578,07,21,2000,0,3,8,6,15,14,N
1744696,03,30,2000,599950,2,3,2,3,1,N
992784,03,25,1988,60000,3,8,0,11,1,N
1953353,04,17,2003,0,3,8,6,15,10,N
2723231,01,30,2015,0,3,8,6,3,16,N
2353965,05,02,2008,0,3,8,6,15,11,N
1999855,10,27,2003,333665,2,8,6,3,1,N
2374393,12,09,2008,559950,2,8,6,3,1,N
1242749,04,17,1992,0,3,8,0,15,9,N
2530792,02,16,2012,65000,3,3,2,3,1,N
1332555,09,21,1993,150500,3,8,0,2,1,N
3031504,12,30,2019,0,3,2,11,15,16,N
1267606,08,29,1992,247100,3,8,0,2,1,N
1565944,09,02,1997,162000,1,7,6,3,1,N
2289539,05,25,2007,450000,3,8,6,3,1,N
1913162,09,25,2002,307500,2,8,6,3,1,N
2578877,12,11,2012,2491149,3,8,6,18,4,N
2788184,01,20,2016,0,3,2,4,15,18,N
2960123,10,19,2018,415000,11,8,6,3,1,N
1956147,05,01,2003,652500,3,8,6,3,1,N
2699675,10,29,2014,645000,3,8,6,3,1,N
2130316,06,08,2005,264500,3,8,6,3,1,N
1720388,11,02,1999,314990,2,8,6,3,1,N
1527894,02,11,1997,128500,3,8,6,3,1,N
2776095,08,06,2015,0,2,3,2,3,16,N
2537269,03,08,2012,29500,3,3,2,3,18,N
2412107,10,05,2009,0,3,8,6,15,13,N
2634735,10,07,2013,1996000,2,8,6,3,1,N
1648918,11,04,1998,62271,0,0,0,15,14,N
1841446,09,12,2001,0,3,8,6,15,8,N
2340972,04,08,2008,330000,1,7,6,3,1,N
2594607,03,13,2013,780000,3,8,6,3,1,N
1131574,04,27,1990,224575,2,8,0,2,1,N
2700373,10,29,2014,659950,3,8,6,3,1,N
2393954,05,13,2009,0,3,8,6,15,18,N
1538073,04,10,1997,164000,3,8,6,3,18,N
1593975,02,10,1998,154900,3,8,6,3,1,N
1809359,03,30,2001,230000,0,8,0,3,1,N
1546042,04,17,1997,0,0,0,0,15,11,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
2525443,01,05,2012,2502000,1,7,6,3,1,N
